id,price
1376,476228.21875
1377,286863.75
1378,759458.375
1379,651127.9375
1380,361102.5
1381,319893.09375
1382,674273
1383,278183.6875
1384,1741901.875
1385,449261.9375
1386,352393.46875
1387,477384.375
1388,405502.5625
1389,663845
1390,310503.625
1391,423401.25
1392,482132.84375
1393,447750.1875
1394,373216.40625
1395,389159.25
1396,245771.078125
1397,303333.84375
1398,615948.25
1399,235083.234375
1400,444393.4375
1401,498363.5
1402,271611.8125
1403,552695.375
1404,453154.90625
1405,350104.9375
1406,393074
1407,881507.9375
1408,247566.5
1409,403182.71875
1410,1202397.875
1411,429470.125
1412,436659.1875
1413,316732.3125
1414,479912.8125
1415,358882.3125
1416,248522.203125
1417,651890.8125
1418,422942
1419,495801.6875
1420,813149
1421,455336.34375
1422,372471.875
1423,352756
1424,380843.875
1425,227130.046875
1426,513670.0625
1427,464753
1428,774285.8125
1429,493560.125
1430,345191.65625
1431,513636.125
1432,588706
1433,339494.5
1434,347784.1875
1435,364150.53125
1436,507464.0625
1437,299490.40625
1438,287852.5625
1439,462938.59375
1440,301238.9375
1441,247680.390625
1442,596853.8125
1443,457424.28125
1444,304554
1445,202281.578125
1446,377112.65625
1447,387568
1448,434644.9375
1449,239942.203125
1450,1243267.875
1451,351939.46875
1452,901427.125
1453,586167.125
1454,1518183
1455,312529.5
1456,273836.78125
1457,1267619.375
1458,592839.9375
1459,432219.90625
1460,341418.40625
1461,705063.6875
1462,347702.09375
1463,460372.34375
1464,254228.09375
1465,1047323.5625
1466,230183.078125
1467,471727.90625
1468,1671824.375
1469,410376.15625
1470,216920.796875
1471,617080.5
1472,242947.578125
1473,307092.40625
1474,628234.1875
1475,525571.8125
1476,558212.8125
1477,1068887.875
1478,493865.21875
1479,903090.4375
1480,471729.125
1481,816880.5625
1482,499356.375
1483,554780.6875
1484,287013.28125
1485,754467.3125
1486,513813.65625
1487,341089.375
1488,363112.4375
1489,487554.625
1490,281580.5625
1491,321620.375
1492,417414.78125
1493,509195.5625
1494,386360.8125
1495,381854.8125
1496,525866.9375
1497,594099.25
1498,417957.8125
1499,742469.9375
1500,486264.5625
1501,566312.0625
1502,681364.6875
1503,456903.3125
1504,235393.65625
1505,286817
1506,355864.6875
1507,389118.125
1508,1014692.875
1509,496203.34375
1510,1028881.0625
1511,423950.75
1512,437474.375
1513,2243377.75
1514,1034196.5625
1515,620866.1875
1516,572040.4375
1517,579861.1875
1518,371718.625
1519,302244.6875
1520,483619.5
1521,407708.78125
1522,1718668.875
1523,623991.1875
1524,295634.09375
1525,244312.859375
1526,401109.96875
1527,458846.21875
1528,328936.53125
1529,1248430.375
1530,990997.5625
1531,280106.84375
1532,637338.25
1533,363266.09375
1534,362604.9375
1535,588290.125
1536,377912.25
1537,662547.4375
1538,356875.15625
1539,542616
1540,479443.5
1541,367102.875
1542,391232.53125
1543,304269.5
1544,249281.734375
1545,443079.65625
1546,547709.25
1547,349936.4375
1548,259212.078125
1549,470294.09375
1550,430004.9375
1551,715764.3125
1552,426706.5
1553,266810.84375
1554,728735.875
1555,861287.1875
1556,460106.0625
1557,206273.28125
1558,364109.1875
1559,552311.625
1560,690469.6875
1561,855069.1875
1562,362735.5
1563,236916.34375
1564,379413.84375
1565,559933.8125
1566,240562.171875
1567,663573.25
1568,329185.75
1569,437263.875
1570,895199.125
1571,351179.125
1572,318195.25
1573,264569.28125
1574,557093.5625
1575,510221.875
1576,484489.9375
1577,268360.75
1578,295956.1875
1579,275128.28125
1580,300900.15625
1581,306385.3125
1582,607834.5625
1583,350785.84375
1584,310887.25
1585,451765.875
1586,224233.515625
1587,298091.8125
1588,334875.6875
1589,731075.5625
1590,676412.3125
1591,393402.375
1592,535618.6875
1593,644688.4375
1594,692221.0625
1595,313266.71875
1596,853203.875
1597,416385.0625
1598,409003.5625
1599,468036.65625
1600,218563.9375
1601,355910.125
1602,225042.734375
1603,461428.375
1604,728735.9375
1605,620448.8125
1606,204172.8125
1607,1361620.125
1608,1540420.25
1609,248341.6875
1610,1779116.25
1611,425113.9375
1612,276273.78125
1613,912581.5625
1614,524473.9375
1615,426983.59375
1616,451576.6875
1617,549545.5625
1618,593770.8125
1619,549062.625
1620,902211.875
1621,349197.59375
1622,349879.34375
1623,686041.875
1624,468256.75
1625,266678.3125
1626,443833.84375
1627,259331.671875
1628,513715.125
1629,340953.875
1630,451401.5
1631,798428.0625
1632,533551
1633,261873.5
1634,606202.8125
1635,362808.71875
1636,483320.125
1637,383882.125
1638,428679.1875
1639,578929.1875
1640,928384.5625
1641,454635.375
1642,660939.5625
1643,879975
1644,374226.65625
1645,539372.9375
1646,558481.5
1647,706477.75
1648,639403.875
1649,295732.53125
1650,1747263.25
1651,761335.5625
1652,273352.8125
1653,970380.3125
1654,526577.75
1655,782150.3125
1656,519256.1875
1657,763079.5
1658,545050.9375
1659,352185.3125
1660,367769
1661,794192.1875
1662,347217.84375
1663,609577
1664,303593.40625
1665,334350.25
1666,431262.5
1667,232971.5
1668,748813.8125
1669,429822.125
1670,616207.0625
1671,1034658.1875
1672,348113.28125
1673,580703.5625
1674,759782.5625
1675,727740.25
1676,709329.3125
1677,880056.0625
1678,339867.5
1679,338615.5625
1680,379879
1681,337567.03125
1682,686169.75
1683,361868.09375
1684,307126.8125
1685,366305.8125
1686,360177.5625
1687,327723.5625
1688,243102.578125
1689,461977.6875
1690,612483.75
1691,381418.40625
1692,333817.5
1693,225065.484375
1694,443786.875
1695,841140.5
1696,235657.265625
1697,961105.875
1698,318334.6875
1699,887223.3125
1700,255989.734375
1701,692755.6875
1702,314331.78125
1703,282347.34375
1704,439026.28125
1705,585571.25
1706,988374.9375
1707,1052000.25
1708,408170.8125
1709,268448.71875
1710,503866.9375
1711,268441.09375
1712,292223.9375
1713,441289
1714,315042.28125
1715,395913.5
1716,809376.3125
1717,288780.125
1718,493238.4375
1719,244362.03125
1720,496708.1875
1721,676575.6875
1722,2263483
1723,436001.6875
1724,1566880.375
1725,506813.96875
1726,445731.65625
1727,852755.375
1728,740758.1875
1729,469561.6875
1730,290692.125
1731,306260.5
1732,474791.0625
1733,286431.125
1734,664333.0625
1735,421584.75
1736,218849.703125
1737,523243.5625
